event_id,session_id,student_id,domain,event_type,question_id,value,timestamp
evt-00021758,sess-00592,S-438,data_viz,question_view,dv-k-design-d2-01,,2026-02-15 10:58:52
evt-00022493,sess-00610,S-686,pandas_core,session_end,,,2026-01-26 15:26:09
evt-00040726,sess-01091,S-519,pandas_core,question_view,pd-sr-confidence-merge,,2026-02-05 19:40:13
evt-00040662,sess-01089,S-519,data_viz,question_view,dv-sr-confidence-mpl,,2026-02-16 09:29:05
evt-00050964,sess-01363,S-051,python_fundamentals,option_select,py-k-oop-d2-02,B,2026-01-25 12:46:11
evt-00061540,sess-01654,S-757,data_viz,question_view,dv-sr-confidence-design,,2026-02-20 13:49:16
evt-00011547,sess-00317,S-824,python_fundamentals,answer_submit,py-sr-experience-ds,A,2026-01-28 16:37:49
evt-00001871,sess-00052,S-098,sql_duckdb,answer_submit,sq-k-joins-d2-01,A,2026-03-30 16:45:46
evt-00036463,sess-00978,S-718,python_fundamentals,answer_submit,py-sr-confidence-ds,C,2026-01-27 08:22:58
evt-00032125,sess-00862,S-410,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-28 20:17:24
evt-00033930,sess-00909,S-654,pandas_core,option_select,pd-k-cleaning-d2-01,D,2026-01-29 18:17:43
evt-00025732,sess-00696,S-455,python_fundamentals,session_start,,,2026-01-16 12:03:00
evt-00000247,sess-00006,S-333,python_fundamentals,question_view,py-k-oop-d2-01,,2026-01-20 21:18:33
evt-00026618,sess-00720,S-639,python_fundamentals,option_select,py-k-basics-d1-02,D,2026-01-29 17:50:07
evt-00034151,sess-00914,S-441,python_fundamentals,option_select,py-k-basics-d1-02,A,2026-01-25 20:47:58
evt-00038197,sess-01024,S-624,python_fundamentals,answer_submit,py-sr-experience-basics,D,2026-01-13 14:40:45
evt-00022830,sess-00617,S-214,pandas_core,answer_submit,pd-k-groupby-d2-01,A,2026-01-30 15:41:42
evt-00037136,sess-00993,S-530,data_viz,question_view,dv-k-design-d2-01,,2026-03-02 13:30:51
evt-00055375,sess-01483,S-107,python_fundamentals,option_select,py-sr-confidence-patterns,C,2026-01-23 19:52:55
evt-00010725,sess-00294,S-031,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-15 09:05:28
evt-00029382,sess-00792,S-290,data_viz,session_end,,,2026-02-20 14:25:27
evt-00066854,sess-01797,S-766,python_fundamentals,option_select,py-sr-confidence-basics,B,2026-01-11 12:01:44
evt-00000648,sess-00017,S-201,pandas_core,answer_submit,pd-sr-confidence-groupby,D,2026-02-05 22:43:26
evt-00057514,sess-01539,S-739,python_fundamentals,option_select,py-a-ds-d2-01,D,2026-01-30 20:57:23
evt-00061973,sess-01664,S-792,python_fundamentals,option_select,py-k-patterns-d2-01,B,2026-01-26 23:04:27
evt-00047413,sess-01266,S-448,pandas_core,option_select,pd-k-merge-d2-01,D,2026-02-07 12:43:30
evt-00015514,sess-00422,S-811,sql_duckdb,option_select,sq-a-window-d3-01,A,2026-03-22 08:29:41
evt-00041129,sess-01101,S-055,python_fundamentals,answer_submit,py-k-oop-d2-01,B,2026-01-30 08:33:00
evt-00012411,sess-00339,S-197,python_fundamentals,answer_submit,py-k-basics-d1-01,D,2026-01-28 14:59:04
evt-00017821,sess-00482,S-058,python_fundamentals,answer_submit,py-k-basics-d1-02,D,2026-01-28 22:26:37
evt-00015710,sess-00426,S-469,pandas_core,answer_submit,pd-k-cleaning-d2-01,B,2026-02-05 08:45:17
evt-00046535,sess-01244,S-153,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-31 16:05:17
evt-00021284,sess-00578,S-314,data_viz,answer_submit,dv-k-design-d2-01,C,2026-03-04 18:26:48
evt-00008836,sess-00244,S-006,python_fundamentals,option_select,py-sr-experience-ds,B,2026-01-10 17:24:11
evt-00001873,sess-00052,S-098,sql_duckdb,option_select,sq-k-window-d3-01,A,2026-03-30 16:45:58
evt-00029489,sess-00794,S-290,python_fundamentals,session_end,,,2026-01-16 14:17:06
evt-00020377,sess-00545,S-512,pandas_core,option_select,pd-sr-confidence-merge,C,2026-02-03 09:07:28
evt-00044854,sess-01197,S-762,python_fundamentals,answer_submit,py-k-oop-d2-02,B,2026-01-20 16:33:35
evt-00064600,sess-01733,S-801,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-14 20:49:04
evt-00030713,sess-00827,S-526,pandas_core,session_start,,,2026-02-09 17:50:00
evt-00011033,sess-00303,S-156,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-06 20:49:52
evt-00024276,sess-00655,S-724,data_viz,session_start,,,2026-02-27 05:37:00
evt-00006967,sess-00195,S-066,sql_duckdb,option_select,sq-sr-confidence-select,B,2026-04-03 15:32:30
evt-00016954,sess-00459,S-008,pandas_core,option_select,pd-a-groupby-d2-01,C,2026-02-01 20:30:34
evt-00049643,sess-01326,S-024,python_fundamentals,question_view,py-k-oop-d2-02,,2026-01-27 21:59:21
evt-00035700,sess-00959,S-343,pandas_core,answer_submit,pd-k-merge-d2-01,A,2026-02-09 09:13:06
evt-00017445,sess-00471,S-023,python_fundamentals,answer_submit,py-a-patterns-d3-01,D,2026-01-24 22:26:54
evt-00064215,sess-01725,S-646,sql_duckdb,answer_submit,sq-sr-confidence-agg,D,2026-03-21 19:39:06
evt-00059224,sess-01591,S-351,python_fundamentals,option_select,py-sr-experience-basics,B,2026-01-10 10:47:50
evt-00026185,sess-00709,S-218,python_fundamentals,option_select,py-k-patterns-d2-02,A,2026-01-25 14:54:21
evt-00030029,sess-00810,S-554,python_fundamentals,option_select,py-sr-experience-basics,C,2026-01-30 17:01:44
evt-00017399,sess-00471,S-023,python_fundamentals,answer_submit,py-sr-confidence-patterns,A,2026-01-24 22:21:14
evt-00015421,sess-00419,S-506,python_fundamentals,answer_submit,py-k-ds-d2-03,C,2026-01-20 22:45:54
evt-00022521,sess-00611,S-686,python_fundamentals,option_select,py-k-basics-d1-01,A,2026-01-10 19:46:58
evt-00062374,sess-01675,S-725,sql_duckdb,option_select,sq-sr-confidence-joins,D,2026-03-15 15:38:53
evt-00050085,sess-01337,S-559,python_fundamentals,option_select,py-k-oop-d2-02,D,2026-01-14 08:23:03
evt-00065673,sess-01761,S-155,python_fundamentals,option_select,py-k-oop-d2-01,B,2026-01-12 19:22:53
evt-00040490,sess-01084,S-281,python_fundamentals,option_select,py-k-oop-d2-02,A,2026-01-11 19:34:53
evt-00037097,sess-00992,S-119,pandas_core,option_select,pd-k-series-d1-01,D,2026-02-10 22:26:51
evt-00031635,sess-00850,S-627,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-27 12:18:49
evt-00006344,sess-00177,S-760,data_viz,question_view,dv-sr-confidence-design,,2026-03-02 21:39:55
evt-00041941,sess-01122,S-165,python_fundamentals,option_select,py-a-patterns-d3-01,D,2026-01-23 13:45:27
evt-00031709,sess-00852,S-627,pandas_core,option_select,pd-sr-confidence-merge,B,2026-02-07 12:23:25
evt-00025395,sess-00687,S-743,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-18 14:20:11
evt-00042723,sess-01144,S-183,pandas_core,question_view,pd-k-series-d1-02,,2026-02-01 10:07:16
evt-00002847,sess-00078,S-667,pandas_core,option_select,pd-k-series-d1-02,A,2026-02-03 20:52:30
evt-00018693,sess-00503,S-064,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-19 08:11:41
evt-00042143,sess-01129,S-042,python_fundamentals,answer_submit,py-sr-experience-basics,A,2026-01-17 21:48:05
evt-00003455,sess-00093,S-564,pandas_core,option_select,pd-a-groupby-d2-01,C,2026-02-01 18:31:02
evt-00020266,sess-00542,S-137,sql_duckdb,session_end,,,2026-03-26 11:47:12
evt-00043217,sess-01156,S-045,sql_duckdb,question_view,sq-a-window-d3-01,,2026-03-31 09:04:01
evt-00009848,sess-00268,S-731,data_viz,question_view,dv-a-design-d2-01,,2026-02-18 18:03:26
evt-00012251,sess-00335,S-306,python_fundamentals,option_select,py-k-basics-d1-02,A,2026-01-24 22:32:19
evt-00029733,sess-00801,S-069,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-16 10:15:10
evt-00021861,sess-00594,S-385,python_fundamentals,answer_submit,py-k-basics-d1-01,A,2026-01-22 17:12:50
evt-00060078,sess-01611,S-060,data_viz,answer_submit,dv-a-design-d2-01,A,2026-02-26 16:03:07
evt-00047055,sess-01257,S-719,python_fundamentals,option_select,py-k-patterns-d2-01,B,2026-01-16 10:49:54
evt-00016183,sess-00440,S-696,data_viz,question_view,dv-a-design-d2-01,,2026-02-26 09:53:07
evt-00063336,sess-01701,S-287,pandas_core,answer_submit,pd-sr-confidence-merge,C,2026-02-07 14:36:31
evt-00000687,sess-00018,S-201,data_viz,option_select,dv-k-sns-d2-01,A,2026-02-22 22:42:15
evt-00042241,sess-01130,S-042,pandas_core,option_select,pd-k-merge-d2-01,B,2026-01-28 12:09:24
evt-00042411,sess-01137,S-106,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-25 17:43:17
evt-00066712,sess-01791,S-622,data_viz,answer_submit,dv-sr-confidence-sns,D,2026-03-03 07:43:56
evt-00016247,sess-00441,S-615,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-21 14:52:47
evt-00001473,sess-00039,S-372,python_fundamentals,option_select,py-a-patterns-d3-01,D,2026-01-12 06:10:17
evt-00031727,sess-00852,S-627,pandas_core,answer_submit,pd-k-merge-d2-01,C,2026-02-07 12:26:04
evt-00042315,sess-01133,S-078,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-04-03 03:28:59
evt-00057071,sess-01527,S-299,python_fundamentals,option_select,py-k-ds-d2-01,D,2026-01-28 17:31:15
evt-00014108,sess-00384,S-415,sql_duckdb,option_select,sq-k-joins-d2-01,D,2026-03-19 22:40:14
evt-00026923,sess-00726,S-219,python_fundamentals,option_select,py-k-patterns-d3-01,D,2026-01-21 16:39:59
evt-00062650,sess-01682,S-302,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-30 20:23:38
evt-00003973,sess-00107,S-551,python_fundamentals,option_select,py-a-patterns-d3-01,C,2026-01-20 22:52:03
evt-00026834,sess-00725,S-219,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-23 13:04:11
evt-00041221,sess-01104,S-384,sql_duckdb,answer_submit,sq-sr-confidence-agg,B,2026-03-28 14:49:12
evt-00016005,sess-00434,S-515,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-14 17:44:12
evt-00047601,sess-01272,S-326,python_fundamentals,answer_submit,py-sr-experience-oop,C,2026-01-10 21:35:58
evt-00044979,sess-01201,S-708,data_viz,question_view,dv-k-sns-d2-01,,2026-02-26 22:05:49
evt-00050522,sess-01350,S-682,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-17 11:37:39
evt-00033540,sess-00898,S-712,data_viz,answer_submit,dv-sr-confidence-design,B,2026-02-16 12:09:29
evt-00055047,sess-01475,S-278,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-18 08:20:27
evt-00000229,sess-00006,INVALID-120,python_fundamentals,question_view,py-k-basics-d1-02,,2026-01-20 21:16:29
evt-00062318,sess-01673,S-124,pandas_core,question_view,pd-k-series-d1-01,,2026-02-13 20:44:10
evt-00000846,sess-00023,S-092,data_viz,question_view,dv-k-mpl-d1-01,,2026-02-14 17:07:57
evt-00045037,sess-01203,S-185,data_viz,answer_submit,dv-k-sns-d2-01,A,2026-02-14 11:29:20
evt-00034479,sess-00924,S-091,pandas_core,question_view,pd-k-series-d1-01,,2026-02-03 20:47:07
evt-00028597,sess-00772,S-395,sql_duckdb,session_end,,,2026-04-02 13:34:17
evt-00019766,sess-00528,S-018,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-30 14:28:10
evt-00009245,sess-00254,S-161,python_fundamentals,option_select,py-sr-experience-oop,B,2026-01-11 12:11:02
evt-00006400,sess-00180,S-525,python_fundamentals,answer_submit,py-sr-confidence-basics,C,2026-01-30 16:57:35
evt-00004966,sess-00137,S-200,python_fundamentals,option_select,py-sr-experience-patterns,A,2026-01-22 18:19:14
evt-00061043,sess-01640,S-188,data_viz,question_view,dv-a-design-d2-01,,2026-03-05 12:39:08
evt-00030631,sess-00824,S-507,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-24 21:04:43
evt-00044509,sess-01190,S-063,pandas_core,answer_submit,pd-sr-confidence-merge,C,2026-01-26 09:57:55
evt-00008580,sess-00237,S-146,pandas_core,answer_submit,pd-sr-confidence-merge,B,2026-02-09 13:04:35
evt-00012598,sess-00343,S-601,pandas_core,option_select,pd-sr-confidence-groupby,B,2026-02-12 13:35:32
evt-00026448,sess-00716,S-323,data_viz,question_view,dv-a-design-d2-01,,2026-02-24 21:12:46
evt-00050688,sess-01354,S-148,python_fundamentals,session_end,,,2026-01-10 10:29:59
evt-00067762,sess-01818,S-426,data_viz,answer_submit,dv-sr-confidence-design,A,2026-02-24 17:05:15
evt-00051608,sess-01383,S-788,sql_duckdb,answer_submit,sq-k-joins-d2-01,A,2026-03-31 10:38:02
evt-00015701,sess-00426,S-469,pandas_core,option_select,pd-k-series-d1-01,C,2026-02-05 08:43:56
evt-00034449,sess-00923,S-091,data_viz,answer_submit,dv-sr-confidence-design,C,2026-03-01 19:22:19
evt-00006787,sess-00190,S-095,python_fundamentals,option_select,py-k-oop-d2-02,A,2026-01-30 15:46:59
evt-00030162,sess-00812,S-151,python_fundamentals,option_select,py-k-ds-d2-01,D,2026-01-30 21:01:19
evt-00059255,sess-01591,INVALID-126,python_fundamentals,option_select,py-k-basics-d1-03,C,2026-01-10 10:52:01
evt-00026690,sess-00721,S-388,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-12 17:27:05
evt-00054454,sess-01460,S-578,python_fundamentals,answer_submit,py-sr-confidence-ds,B,2026-01-27 08:44:19
evt-00025512,sess-00690,S-445,pandas_core,answer_submit,pd-sr-confidence-groupby,C,2026-02-03 22:58:55
evt-00024913,sess-00673,S-432,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-17 14:02:54
evt-00053498,sess-01433,S-681,sql_duckdb,option_select,sq-k-agg-d2-01,D,2026-03-21 16:04:10
evt-00026819,sess-00724,S-219,data_viz,option_select,dv-k-design-d2-01,A,2026-02-25 17:15:43
evt-00030979,sess-00834,S-087,pandas_core,session_start,,,2026-02-08 22:59:00
evt-00058159,sess-01559,S-377,python_fundamentals,question_view,py-k-oop-d2-01,,2026-01-11 17:46:00
evt-00005167,sess-00143,S-738,python_fundamentals,option_select,py-sr-experience-basics,A,2026-01-12 12:10:10
evt-00003237,sess-00088,S-132,python_fundamentals,question_view,py-sr-experience-patterns,,2026-01-14 17:16:14
evt-00062594,sess-01681,S-302,pandas_core,option_select,pd-sr-confidence-groupby,D,2026-01-26 12:57:35
evt-00028007,sess-00758,S-065,python_fundamentals,option_select,py-k-basics-d1-02,A,2026-01-20 18:45:48
evt-00003437,sess-00093,S-564,pandas_core,question_view,pd-k-series-d1-02,,2026-02-01 18:29:07
evt-00065962,sess-01769,S-751,sql_duckdb,answer_submit,sq-k-select-d1-01,A,2026-03-30 18:28:52
evt-00012840,sess-00348,S-280,python_fundamentals,option_select,py-k-oop-d2-01,B,2026-01-29 16:09:00
evt-00003707,sess-00100,S-664,pandas_core,session_end,,,2026-01-25 22:50:13
evt-00009750,sess-00266,S-731,pandas_core,answer_submit,pd-k-merge-d2-01,B,2026-01-24 16:36:41
evt-00004684,sess-00129,S-450,python_fundamentals,answer_submit,py-k-basics-d1-03,A,2026-01-23 17:03:29
evt-00021421,sess-00584,S-075,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-16 14:10:20
evt-00066208,sess-01775,S-398,python_fundamentals,option_select,py-k-patterns-d2-01,C,2026-01-21 18:09:21
evt-00027102,sess-00732,S-462,python_fundamentals,option_select,py-sr-confidence-basics,D,2026-01-23 17:12:24
evt-00032419,sess-00870,S-047,sql_duckdb,answer_submit,sq-k-agg-d2-01,A,2026-04-01 17:29:48
evt-00041903,sess-01122,S-165,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-23 13:40:24
evt-00054845,sess-01471,S-363,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-29 20:08:31
evt-00048827,sess-01305,S-635,python_fundamentals,answer_submit,py-sr-experience-ds,A,2026-01-30 12:26:00
evt-00011701,sess-00321,S-121,python_fundamentals,option_select,py-sr-experience-oop,B,2026-01-24 15:29:00
evt-00055016,sess-01475,S-278,python_fundamentals,option_select,py-k-basics-d1-02,C,2026-01-18 08:16:06
evt-00050657,sess-01354,S-148,python_fundamentals,option_select,py-k-ds-d2-02,D,2026-01-10 10:26:00
evt-00049174,sess-01313,S-164,python_fundamentals,question_view,py-k-basics-d1-02,,2026-01-21 09:43:26
evt-00026097,sess-00707,S-424,data_viz,session_start,,,2026-02-20 11:20:00
evt-00034914,sess-00935,S-360,sql_duckdb,option_select,sq-k-agg-d2-01,B,2026-03-28 13:17:58
evt-00011737,sess-00321,S-121,python_fundamentals,option_select,py-k-oop-d2-01,D,2026-01-24 15:33:44
evt-00012807,sess-00348,S-280,python_fundamentals,option_select,py-sr-confidence-patterns,C,2026-01-29 16:04:25
evt-00042021,sess-01125,S-453,python_fundamentals,option_select,py-sr-experience-oop,B,2026-01-20 22:05:28
evt-00054167,sess-01452,S-194,data_viz,question_view,dv-k-mpl-d1-01,,2026-03-04 11:14:54
evt-00020756,sess-00555,S-203,python_fundamentals,session_end,,,2026-01-25 21:01:19
evt-00041334,sess-01106,S-759,sql_duckdb,option_select,sq-k-joins-d2-01,D,2026-03-19 17:05:20
evt-00008399,sess-00232,S-117,pandas_core,option_select,pd-k-groupby-d2-01,B,2026-01-30 15:09:08
evt-00061198,sess-01645,S-387,python_fundamentals,option_select,py-sr-confidence-basics,C,2026-01-20 16:50:25
evt-00029435,sess-00794,S-290,python_fundamentals,option_select,py-sr-confidence-oop,D,2026-01-16 14:09:41
evt-00066252,sess-01777,S-398,sql_duckdb,option_select,sq-sr-confidence-agg,C,2026-04-03 19:59:54
evt-00022560,sess-00611,S-686,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-10 19:52:00
evt-00003836,sess-00104,S-099,data_viz,answer_submit,dv-a-design-d2-01,C,2026-03-01 15:35:01
evt-00011457,sess-00314,S-598,pandas_core,option_select,pd-k-series-d1-01,D,2026-02-06 22:42:36
evt-00004472,sess-00124,S-373,data_viz,answer_submit,dv-sr-confidence-mpl,D,2026-02-20 12:30:51
evt-00023602,sess-00637,S-243,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-26 13:22:45
evt-00053058,sess-01420,S-097,python_fundamentals,option_select,py-k-basics-d1-03,D,2026-01-22 09:04:43
evt-00002006,sess-00056,S-193,python_fundamentals,option_select,py-k-basics-d1-02,C,2026-01-11 19:15:37
evt-00040420,sess-01083,S-293,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-19 12:03:36
evt-00053197,sess-01424,S-347,python_fundamentals,option_select,py-k-ds-d2-02,B,2026-01-21 22:08:53
evt-00034382,sess-00921,S-035,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-03-29 08:17:51
evt-00042045,sess-01125,S-453,python_fundamentals,option_select,py-k-ds-d2-02,B,2026-01-20 22:08:32
evt-00021998,sess-00598,S-509,pandas_core,question_view,pd-sr-confidence-groupby,,2026-02-02 14:13:06
evt-00012198,sess-00334,S-781,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-14 13:15:45
evt-00051614,sess-01383,S-788,sql_duckdb,option_select,sq-a-window-d3-01,C,2026-03-31 10:38:45
evt-00059880,sess-01607,S-464,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-12 11:19:54
evt-00051757,sess-01388,S-793,data_viz,answer_submit,dv-k-sns-d2-01,A,2026-02-27 20:22:06
evt-00036307,sess-00974,S-689,pandas_core,question_view,pd-k-series-d1-02,,2026-02-03 19:05:27
evt-00037641,sess-01007,S-349,python_fundamentals,option_select,py-k-ds-d2-02,B,2026-01-13 11:18:44
evt-00061706,sess-01658,S-061,python_fundamentals,option_select,py-k-patterns-d2-01,C,2026-01-17 09:43:37
evt-00001040,sess-00028,S-239,python_fundamentals,answer_submit,py-a-ds-d2-01,B,2026-01-15 08:31:19
evt-00065002,sess-01744,S-535,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-10 11:33:46
evt-00018852,sess-00507,S-238,sql_duckdb,option_select,sq-k-select-d1-01,D,2026-03-28 21:09:45
evt-00001653,sess-00046,S-257,sql_duckdb,option_select,sq-sr-confidence-joins,D,2026-03-29 10:00:22
evt-00013937,sess-00379,INVALID-127,data_viz,option_select,dv-k-mpl-d1-01,C,2026-03-02 22:01:41
evt-00019456,sess-00522,S-630,python_fundamentals,answer_submit,py-sr-experience-basics,C,2026-01-28 21:50:44
evt-00058154,sess-01559,S-377,python_fundamentals,option_select,py-k-ds-d2-03,A,2026-01-11 17:45:33
evt-00067870,sess-01821,S-277,sql_duckdb,answer_submit,sq-k-agg-d2-01,D,2026-03-21 15:55:19
evt-00019845,sess-00531,S-803,python_fundamentals,answer_submit,py-sr-confidence-basics,D,2026-01-29 22:56:49
evt-00054627,sess-01463,S-579,data_viz,option_select,dv-k-mpl-d1-01,C,2026-02-16 08:10:40
evt-00016156,sess-00438,S-696,sql_duckdb,option_select,sq-k-window-d3-01,D,2026-03-28 16:43:49
evt-00019701,sess-00527,S-018,data_viz,option_select,dv-k-design-d2-01,C,2026-02-24 13:41:11
evt-00047770,sess-01276,S-674,python_fundamentals,option_select,py-k-basics-d1-01,A,2026-01-22 09:40:51
evt-00021425,sess-00584,S-075,python_fundamentals,question_view,py-sr-confidence-oop,,2026-01-16 14:10:52
evt-00066379,sess-01780,S-079,python_fundamentals,question_view,py-k-ds-d2-03,,2026-01-25 16:31:07
evt-00015665,sess-00425,S-469,python_fundamentals,option_select,py-k-oop-d2-02,B,2026-01-21 21:36:38
evt-00056039,sess-01501,S-640,sql_duckdb,option_select,sq-k-window-d3-01,C,2026-03-17 16:38:21
evt-00019294,sess-00518,S-041,pandas_core,question_view,pd-sr-confidence-series,,2026-01-31 16:06:27
